state,city,zip,organization,contactFirstName,contactLastName,addressLine1,email,fax,phone1,cPSWeekEventFlag,lastUpdatedDate,mobileStationFlag,countiesServed,locationLatitude,locationLongitude
NY,ELLENVILLE,12428,VILLAGE OF ELLENVILLE POLICE DEPT,,,2 Elting Court,,,845-647-4422 EXT 340,No,2007-09-05 15:05:00+00:00,No,ULSTER,41.718,-74.395
NY,Poughkeepsie,12601,FAIRVIEW FIRE DISTRICT,Justin,Bohlmann,258 Violet Ave,,,845-452-8770,No,2013-07-25 19:43:17+00:00,No,,41.73,-73.91
NY,New Paltz,12561,Town of New Paltz Police Department,Duke,Bunce,83 S Putt Corners Rd,bunce@newpaltzny.org,,845-255-1323,No,2013-08-26 12:14:39+00:00,No,ULSTER,41.731,-74.074
NC,Winston-Salem,27157,Brenner Children's Hospital,Luly,Beckles,1 Medical Center Blvd.,,,336-716-0649,No,2019-08-14 18:06:32+00:00,No,,,
NC,Kenston,28504,NC Cooperative Extension Lenoir County Ctr,Velvet,Tyndall,1791 Hwy 11/55,,,252-527-2191,No,2020-09-02 10:51:03+00:00,No,,,
NC,Ft. Bragg,28310,Fort Bragg FD,Captain on Duty,,Station #1,,,910-396-3015,No,2018-08-23 18:02:45+00:00,No,Cumberland,,
NC,Ft. Bragg,28310,Fort Bragg FD,Captain on Duty,,Station #2,,,910-396-8217,No,2016-08-25 19:37:54+00:00,No,Cumberland,,
NC,Ft. Bragg,28310,Fort Bragg FD,Captain on Duty,,Station # 3,,,910-396-5654,No,2016-08-25 19:34:00+00:00,No,Cumberland,,
NC,Ft. Bragg,28310,Fort Bragg FD,Captain on Duty,,Station #5,,,910-907-2187,No,2016-08-25 19:38:54+00:00,No,Cumberland,,
NC,Kernersville,27284,Kernersville FD Station #42,Robert,Cates,1385-A S Park Dr,,,336-996-6791,No,2020-09-09 12:14:22+00:00,No,Forsyth,,
NC,Vass,28394,Fort Bragg FD Station #8,Captain on Duty,,King and Manchester Rd.,,,910-643-9077,No,2019-08-14 18:01:11+00:00,No,,,
NC,Ft Bragg,28347,Fort Bragg FD Station #9,Captain on Duty,,Bldg T02725,,,910-907-3996,No,2018-08-23 18:34:14+00:00,No,,,
NC,Ft Bragg,28303,Fort Bragg FD Station #10,Captain on Duty,,"X-5984, 140 D Street",,,910-907-3997,No,2018-08-23 18:38:51+00:00,No,,,
NC,Cameron,28307,"Fort Bragg FD, Station #6",Captain on Duty,,Bldg-L 3602 Corner of Camel & Linden Oaks,,,919-618-5004,No,2016-09-19 14:38:13+00:00,No,,,
NC,Ft. Bragg,28307,"Fort Bragg FD, Station #4",Captain on Duty,,Building T-6727/Mackall Army Airield,,,910-396-9014,No,2018-08-23 18:06:53+00:00,No,,,
NC,Sunset Beach,28468,Sunset Beach Fire Department,Richard,Childres,102 Shoreline Dr W,,,910-579-2456,No,2016-08-23 19:19:40+00:00,No,,33.884,-78.512
NC,Ocean Isle Beach,28469,Ocean Isle Beach Fire Dept,Joshua,Smith,105 Causeway Dr,,,910-579-2804,No,2018-08-28 16:27:04+00:00,No,,33.9,-78.44
NC,Oak Island,28465,Oak Island Fire Dept. Station #2,Theresa,Tickle,8510 E Oak Island Dr,,,910-278-1000,No,2017-09-19 15:54:24+00:00,No,Brunswick,33.909,-78.079
NC,Southport,28461,Southport Police Department,Riley,Ransom,201 E Moore St,,,910-713-2002,No,2016-08-23 19:06:08+00:00,No,,33.919,-78.018
NC,Supply,28462,Tri-Beach Volunteer Fire Department Station 1,David,Ward,854 Sabbath Home Rd SW,,,910-842-2333,No,2016-09-19 14:40:04+00:00,No,,33.932,-78.263
NC,Shallotte,28470,Town of Shallotte Fire Rescue,Christopher,Heath,125 Wall St,,,910-616-5980,No,2018-08-28 18:53:32+00:00,No,,33.974,-78.381
NC,Bolivia,28422,Brunswick County Health Services,Katelyn,Matney,25 Court House Dr NE,,,910-253-2250,No,2016-08-23 15:56:19+00:00,No,,34.057,-78.163
NC,Wilmington,28412,new Hanover County Fire Rescue Station 19 (Federal Point),Contact Tech on Duty,,9815 River Rd,,,910-798-7525,No,2018-08-28 16:23:28+00:00,No,,34.062,-77.9
NC,Wilmington,28412,New Hanover County Fire Rescue 18 (Myrtle Grove),Contac Tech on Duty,,5636 Carolina Beach Rd,,,910-798-7600,No,2018-08-28 16:25:13+00:00,No,,34.135,-77.896
NC,Wilmington,28412,Wilmington FD Station 6,Technician on Duty,,3939 Carolina Beach Rd,,,910-341-1019,No,2017-09-19 15:50:41+00:00,No,,34.172,-77.922
NC,Wilmington,28409,Wilmington FD Station #15,Technician on Duty,,3335 Masonboro Loop RD,,,910-341-1021,No,2018-08-28 19:41:33+00:00,No,,34.183,-77.86
NC,Wilmington,28412,Wilmington FD Station 7,Technician on Duty,,3230 S College Rd,,,910-343-4754,No,2018-08-28 18:42:50+00:00,No,,34.188,-77.891
NC,Leland,28479,Leland Fire/Rescue Westport,Ronnie,Hayes,1379 River Rd,,,910-371-2727,No,2018-08-23 19:40:14+00:00,No,,34.19,-77.988
NC,Wilmington,28401,Wilmington FD Station 5,Technician on Duty,,1502 Wellington Ave,,,910-341-1023,No,2017-09-19 15:36:52+00:00,No,,34.198,-77.924
NC,Wilmington,28401,New Hanover County Health Department,Julia,Phelps,2029 S 17th St,,,910-798-6636,No,2020-09-09 12:26:03+00:00,No,,34.208,-77.924
NC,Wilmington,28403,Wilmington FD Station #10,Technician on Duty,,6102 Oleander Dr,,,910-772-4140,No,2018-08-28 19:39:54+00:00,No,,34.209,-77.839
NC,Wilmington,28403,Wilmington Fire Department Station 2,Technician on Duty,,3403 Park Ave,,,910-341-7850,No,2017-09-19 15:31:59+00:00,No,,34.22,-77.905
NC,Wilmington,28401,Wilmington Fire Department HQ,Technician on Duty,,801 Market St,,,910-341-7846,No,2018-08-28 18:11:04+00:00,No,,34.237,-77.939
NC,Wilmington,28403,New Hanover Fire/Rescue,Britney,Melvin,230 Government Center Dr,,,910-798-7336,No,2020-09-09 12:27:00+00:00,No,New Hanover,34.242,-77.868
NC,Wilmington,28403,Wilmingkton FD Station 8,Technician on Duty,,601 Eastwood Rd,,,910-348-2700,No,2018-08-28 18:41:02+00:00,No,,34.243,-77.857
NC,Leland,28451,Leland Fire Rescue HQ,Ronnie,Hayes,1004 Village Rd NE,,,910-371-2727,No,2018-08-23 19:38:51+00:00,No,,34.249,-78.027
NC,Wilmington,28405,Wilmington Intl. Airport (ILM Rescue) PCS,Dustin,Stream,1760 Dolan Dr,,,910-341-4336,No,2018-08-28 18:21:04+00:00,No,,34.269,-77.909
NC,Wilmington,28411,New Hanover Fire/Rescue Station #16,Technician on Duty,,7375 Market St,,,910-686-7420,No,2017-09-19 15:27:05+00:00,No,New Hanover,34.277,-77.816
NC,Wilmington,28405,New Hanover County Fire Rescue Station 11 (Wrightsboro),Contact Tech on Duty,,3515 North Kerr Ave,,,910-798-7532,No,2018-08-28 16:12:23+00:00,No,,34.288,-77.92
NC,Wilmington,28405,New Hanover Fire/Rescue Station #17,Technician on Duty,,5901 Murrayville Rd,,,910-798-7575,No,2017-09-19 15:26:38+00:00,No,New Hanover and surrounding counties,34.292,-77.866
NC,Wilmington,28411,New Hanover County Fire Rescue Station 14 (Porters Neck),Contact Tech on Duty,,8310 Sharaz Way,,,910-798-7530,No,2018-08-28 16:16:44+00:00,No,,34.294,-77.775
NC,Wilmington,28401,New Hanover Fire/Rescue Station #12,Technician on Duty,,3805 US Highway 421 N,,,910-798-7528,No,2020-09-09 12:26:23+00:00,No,New Hanover and surrounding counties,34.296,-77.974
NC,Whiteville,28472,Whiteville Police Departmeny,Robert,Worley,117 E Columbus St,,,910-642-5111,No,2016-08-25 17:54:09+00:00,No,,34.327,-78.702
NC,Castle Hayne,28411,New Hanover County Fire Rescue Station 13 (Castle Hayne),Contact Tech on Duty,,5311 Castle Hayne Rd,,,910-798-7523,No,2018-08-28 16:14:35+00:00,No,,34.35,-77.901
NC,Hampstead,28443,Surf City Fire Department Station 25 PCS,Timothy,VanPelt,100 Deer Run Rd,,,910-329-1260,No,2018-08-28 18:45:30+00:00,No,,34.449,-77.569
NC,Holly Ridge,28445,Holly Ridge Fire & Rescue,Heather,Szymanik,109 Holly St,,,910-329-5101,No,2018-08-23 19:25:13+00:00,No,,34.497,-77.554
NC,Burgaw,28425,Burgaw Fire Department,,,109 N Walker St,,,910-259-7494,No,2016-09-07 14:32:57+00:00,No,,34.552,-77.926
NC,Burgaw,28425,Smart Start of Pender County,Shelly,Martin,600 N Timberly Ln,,,910-259-9978,No,2020-09-09 12:20:23+00:00,No,,34.559,-77.922
NC,Lumberton,28358,Lumberton Fire Department Station 1,John,Ivey,600 N Cedar St,,,910-671-3860,No,2016-09-07 19:48:41+00:00,No,,34.621,-79.003
NC,Lumberton,28360,Robeson County Health Department,Jeneen,Sinclair,460 Country Club Rd,,,910-671-3418,No,2018-08-28 16:39:16+00:00,No,,34.628,-79.063
NC,Lumberton,28358,Lumberton Rescue and EMS PCS,Robert,Ivey,2391 N Roberts Ave,,,910-738-7275,No,2016-09-07 19:50:43+00:00,No,,34.637,-79.004
NC,Camp Lejeune,28547,Camp Lejeune Safety Department,Derrick,Mangas,58 Virginia Dare Dr,,,910-451-2038,No,2019-08-14 18:12:44+00:00,No,,34.672,-77.347
NC,Swansboro,28584,Swansboro Fire Department PCS,Jennifer,Maready,609 W Corbett Ave,,,910-381-0879,No,2016-09-07 14:21:12+00:00,No,,34.69,-77.124
NC,Midway Park,28544,Piney Green Volunteer Fire Dept,Brandy,Bruns,2720 Piney Green Rd,,,910-353-3929,No,2018-08-28 16:34:56+00:00,No,,34.722,-77.321
NC,Newport,28570,Broad & Gales Fire & Rescue,Merle,Nay,3010 Highway 24,,,252-474-3857,No,2016-08-24 14:54:14+00:00,No,,34.725,-76.939
NC,Morehead City,28557,Carteret County Health Dept,Trey,Wright,3820 Bridges St,,,252-728-8550,No,2020-09-02 10:54:19+00:00,No,,34.726,-76.761
NC,Morehead City,28557,Morehead City Fire Dept Station #2,Susan,Davis,4034 Arendell St,mcfdcarseats@gmail.com,,252-247-2611,No,2018-08-28 15:54:05+00:00,No,,34.726,-76.766
NC,Jacksonville,28540,Onslow County Sheriff's Office Dententon Ctr,Walter,Scott,717 Court St,,,910-455-3113,No,2016-09-07 14:15:37+00:00,No,,34.752,-77.431
NC,Jacksonville,28540,Jacksonville FD Fire Station #1,On Duty Technican,,100 Mildred Ave,,,910-455-8080,No,2018-08-23 19:27:30+00:00,No,,34.753,-77.429
NC,Laurinburg,28352,Laurinburg City FD Station 6 PCS,Lt Jordan,McQueen,1547 Hickory St,,,910-276-1811,No,2016-09-08 13:34:28+00:00,No,,34.757,-79.471
NC,Jacksonville,28546,Jacksonville FD Fire Station #3,On Duty Technican,,109 Huff Dr,,,910-455-8080,No,2018-08-23 19:28:43+00:00,No,,34.761,-77.382
NC,Jacksonville,28540,Jacksonville FD Fire Station #2,On Duty Technican,,820 Barn St,,,910-455-8080,No,2018-08-23 19:28:50+00:00,No,,34.77,-77.43
NC,Laurinburg,28352,Laurinburg City FD Station 1 PCS,Lt. Jordan,McQueen,501 N Main St,,,910-276-1811,No,2016-09-08 13:32:01+00:00,No,,34.782,-79.458
NC,Jacksonville,28540,Jacksonville FD Fire Station #5,On Duty Technican,,120 Westmont Dr,,,910-455-8080,No,2018-08-23 19:29:26+00:00,No,,34.795,-77.441
NC,Jacksonville,28546,Jacksonville FD Fire Station #4,On Duty Technician,,100 Fire House Ln,,,910-455-8080,No,2018-08-23 19:28:36+00:00,No,,34.795,-77.401
NC,Jacksonville,28540,Half Moon Volunteer FD,Michael,Conklin,4835 Gum Branch Rd,,,Web only,No,2020-09-09 12:21:39+00:00,No,,34.833,-77.463
NC,Hamlet,28345,Hamlet FD,Joshua,Glenn,302 Champlain St.,,,910-582-2441,No,2010-09-15 04:00:00+00:00,No,Richmond,34.885,-79.702
NC,Rockingham,28379,Rockingham FD,Victor,McCaskill,231 S. Lawerence St.,,,910-997-4002,No,2010-09-16 04:00:00+00:00,No,Richmond,34.936,-79.772
NC,Wadesboro,28170,Anson County Partnership for Children,Megan,Sellers,2230 County Club Rd,,,704-694-4036,No,2016-08-23 15:29:58+00:00,No,Anson and surrounding counties,34.943,-80.049
NC,Waxhaw,28173,Waxhaw Police Department PCS,Tyson,Riley,3620 Providence Rd S,,,704-843-0353,No,2016-09-12 12:14:19+00:00,No,,34.944,-80.753
NC,Kenansville,28349,Duplin County Partnership for Children PCS,Karen,Pacheco,149 Limestone Rd,,,910-296-2000,No,2018-08-23 15:42:42+00:00,No,,34.96,-77.96
NC,Raeford,28376,Hoke County Health Department,Ulva,Little,683 E Palmer Rd,,,910-875-3717,No,2016-09-01 15:17:32+00:00,No,,34.968,-79.229
NC,Raeford,28376,Hoke County Sheriff's Office,Dispatcher,,429 E Central Ave,,,910-875-5111,No,2016-09-01 15:19:11+00:00,No,,34.979,-79.217
NC,Monroe,28112,Monroe Police Dept.,Justin,Crump,218 E Franklin St,,,704-282-4700,No,2018-08-23 20:11:31+00:00,No,Union and surrounding counties,34.982,-80.548
NC,Fayetteville,28306,Stoney Point Fire Department,Brandon,Hanzal,7221 Stoney Point Rd,,,910-424-0694,No,2020-09-09 12:25:11+00:00,No,,34.984,-79.022
NC,Monroe,28112,Monroe FD Station 1 PCS,Kevin,Philemon,300 W Crowell St,,,704-282-4741,No,2017-09-19 15:20:24+00:00,No,,34.984,-80.552
NC,Wesley Chapel,28173,Wesley Chapel Fire Department PCS,Christopher,Salter,315 Waxhaw Indian Trail Rd,,,704-843-3367,No,2018-08-28 19:22:33+00:00,No,,34.995,-80.699
NC,Clinton,28328,Partnership for Children of Sampson County,Mauricia,Montoya,211 W Main St,,,910-592-9399,No,2018-08-28 16:30:27+00:00,No,Sampson,34.997,-78.325
NC,Monroe,28110,Monroe Fire Dept Station 4 PCS,Kevin,Philemon,3907 Old Charlotte Hwy,,,704-282-4741,No,2018-08-23 20:05:51+00:00,No,,35.029,-80.611
NC,Fayetteville,28304,Fayetteville FD,Kevin,Sudduth,Station #12,,,910-433-1735,No,2016-08-25 19:29:11+00:00,No,Cumberland,35.039,-78.961
NC,Hayesville,28904,Clay County Health Department,Tracy,Cothren,1 Riverside Circle,,,828-389-8052,No,2016-08-24 18:45:38+00:00,No,,35.048,-83.816
NC,Indian Trail,28079,Stallings Fire Department PCS,Michael,Nichols,4616 Old Monroe RD,,,704-821-7100,No,2016-09-12 12:11:35+00:00,No,,35.065,-80.675
NC,Fayetteville,28303,Fayetteville FD,Kevin,Sudduth,Station # 9,,,910-443-1735,No,2016-08-25 19:28:29+00:00,No,Cumberland,35.088,-78.986
NC,Fayetteville,28301,Fayetteville FD,Kevin,Sudduth,Station #3,,,910-433-1735,No,2016-08-25 19:31:08+00:00,No,Cumberland,35.102,-78.898
NC,New Bern,28560,New Bern Fire Department,Receptionist,,1401 Neuse Blvd,,,252-639-2931,No,2016-08-25 17:50:56+00:00,No,Craven and surrounding counties,35.108,-77.056
NC,Indian Trail,28079,Hemby Bridge FD PCS,Windi,Henderson,6628 Mill Grove Rd,,,704-882-2100,No,2016-09-08 20:14:03+00:00,No,,35.116,-80.619
NC,Matthews,28105,Matthews PD,Tim,Aycock,1201 Crews Rd,,,704-845-1651,No,2019-04-05 13:05:01+00:00,No,Mecklenburg,35.125,-80.721
NC,Spring Lake,28390,Spring Lake Fire Dept.,Jason,Williams,300 Ruth St,,,910-436-0337,No,2016-08-26 12:17:18+00:00,No,,35.17,-78.985
NC,Ft. Bragg,28310,"Fort Bragg FD, Station #7",Captain on Duty,,265 Boxcar St,,,910-394-2464,No,2018-08-23 18:14:42+00:00,No,,35.172,-79.009
NC,Southern Pines,28387,Southern Pines FD,Buddy,Thompson,500 W Pennsylvania Ave,,,910-692-2720,No,2018-08-28 18:09:25+00:00,No,Moore,35.178,-79.397
NC,Franklin,28734,Franklin Police Department,Tony,Ashe,218 W Palmer St,,,828-524-2255,No,2017-09-13 14:51:19+00:00,No,,35.179,-83.388
NC,Franklin,28734,Macon County Sheriff's Office Annex Bldg,Joshua,Stewart,18 Patton Ave,,,828-421-7950,No,2018-08-23 19:47:08+00:00,No,,35.182,-83.379
NC,Franklin,28734,Macon County Sheriff's Office Detention Center,Joshua,Stewart,1820 Lakeside Dr,,,828-421-7950,No,2018-08-23 19:49:44+00:00,No,,35.197,-83.373
NC,Pinehurst,28374,Pinehurst Fire Department,Donna,Page,405 Magnolia Rd,,,910-295-5575,No,2016-09-02 13:05:57+00:00,No,Moore and surrounding counties,35.205,-79.469
NC,Charlotte,28208,Freedom Division Office Charlotte Mecklenburg PD,Safe Kid Coordinator,,4150 Wilkinson Blvd,,,704-208-6428,No,2019-04-05 13:02:24+00:00,No,,35.227,-80.908
NC,Brevard,28712,Brevard FD,John,Foster,151 W Main St,,,828-883-3333,No,2016-09-08 20:12:47+00:00,No,Transylvania,35.235,-82.736
NC,Kings Mountain,28086,Cleveland County Partnership of Children,Tina,Williams,105 E Ridge St,,,704-734-2052,No,2018-08-23 15:36:16+00:00,No,,35.243,-81.341
NC,Whispering Pines,28327,Whispering Pins PD,Lisa,Weaver,14 Hardee Ln,,,919-949-9961,No,2016-09-02 13:11:54+00:00,No,,35.259,-79.369
NC,Kinston,28504,NC Cooperative Extension Lenoir County Ctr,Velvet,Tyndall,100 Herritage St,,,252-527-2191,No,2018-08-28 16:02:33+00:00,No,,35.26,-77.583
NC,Gastonia,28052,Gastonia Police Department,Jackie,Quinley,200 E Long Ave,,,704-866-6702,No,2017-09-20 19:35:46+00:00,No,,35.267,-81.179
NC,West End,27376,Seven Lakes Fire/Rescue Department,Chris,King,718 Seven Lakes Dr,,,910-673-8151,No,2016-09-02 13:07:13+00:00,No,,35.271,-79.573
NC,Kinston,28504,Lenoir County Buckle Up Kids,Christy,Hobbs,1465 US Highway 258 N,,,252-939-1200,No,2016-09-19 17:14:27+00:00,No,,35.275,-77.644
NC,Kinston,28504,Partnership for Children of Lenoir & Greene Counties,Christy,Hobbs,1465 Hwy 258 N,,,252-939-1200,No,2016-09-01 18:11:51+00:00,No,,35.275,-77.644
ND,Fargo,58102,Safe Kids Fargo Moorhead-Sanford Health,Elizabeth,Oestreich,601 39th Street N,elizabeth.oestreich@sanfordhealth.org,,7012347233,No,2019-08-26 21:38:08+00:00,No,,,
ND,Williston,58801,Williams County Sheriff's Office,Sarah,Catrambone,"223 E Broadway, Ste 301",,,701-577-7700,No,2019-08-26 21:44:58+00:00,No,,,
ND,Ellendale,58436,Dickey County Health District,Roxanne,Holme,205 15th St N,,,702-349-4348,No,2020-11-18 19:11:27+00:00,No,,46.017,-98.526
ND,Wahpeton,58075,Richland County Health Department,Danielle,Flack,413 3rd Avenue N,,,701-642-7735,No,2017-08-11 18:46:20+00:00,No,,46.266,-96.606
ND,Linton,58552,Emmons County Public Health,Lisa,Edholmmoch,118 E Spruce Avenue,ledholmmoch@nd.gov,,701-254-4027,No,2017-08-11 18:36:16+00:00,No,,46.271,-100.232
ND,Carson,58529,Custer County Health,Heidi,Peltz,106 2nd Ave NE,hpeltz@custerhealth.com,,701-622-3591,No,2017-08-11 18:35:32+00:00,No,,46.36,-101.64
ND,Lisbon,58054,Ransom County Public Health Department,Chelsey,Jones,404 Forest Street,,,701-683-6140,No,2017-08-11 18:44:43+00:00,No,,46.442,-97.684
ND,Bismarck,58504,Bismarck Burleigh Public Health,Cassie,Geithman,500 E Front Ave,,,701-355-1540,No,2020-11-18 19:10:17+00:00,No,,46.804,-100.784
ND,Bismarck,58501,St. Alexius Medical Center,,,900 E Broadway Ave,,,701.530.5153,No,2022-09-13 19:12:44+00:00,No,,46.808,-100.778
ND,Mandan,58554,Eide Ford,,,3205 Memorial Hwy,,,701-667-3370,No,2022-09-13 19:11:34+00:00,No,,46.818,-100.851
ND,Bismarck,58505,North Dakota Department of Health,Dawn,Mayer,600 E Boulevard Ave,,,701-328-4536,No,2020-12-17 18:13:31+00:00,No,,46.821,-100.783
ND,Mandan,58554,Custer Health,,,403 Burlington Street SE,,,701-667-3370,No,2017-08-11 18:37:34+00:00,No,,46.824,-100.883
ND,Bismarck,58501,Healthy Families,LeAnn,Lloyd,1616 Capitol Way,,,701-969-0108,No,2020-11-18 20:04:33+00:00,No,,46.83,-100.769
ND,Dickinson,58601,Dickinson Head Start,,,107 3rd Avenue SE,,,701-227-3010,No,2017-08-11 18:38:00+00:00,No,,46.875,-102.785
ND,West Fargo,58078,West Fargo Fire,Travis,Olson,106 1st St E,,,701-433-5381,No,2020-11-18 20:21:33+00:00,No,,46.876,-96.9
ND,Jamestown,58401,"R M Stoudt, Inc.",Haleigh,Lewis,800 23rd st SW,,,701-252-2270,No,2020-11-18 19:59:40+00:00,No,,46.886,-98.721
ND,Jamestown,58401,Wilhelm Chevrolet Buick GMC,Stephanie,Johnson,305 Business Loop W,,,701-252-2950,No,2020-11-18 20:11:28+00:00,No,,46.897,-98.712
ND,Jamestown,58401,NDHP - Jamestown Office,Michelle,Romans,205 6th St SE,,,701-251-6229,No,2020-11-19 17:08:46+00:00,No,,46.904,-98.706
ND,Fargo,58102,Cass County Sheriff’s Office,Ross,Krause,1612 23rd Ave N,,,(701)-371-4880,No,2020-11-18 19:55:09+00:00,No,,46.908,-96.804
ND,Valley City,58072,City County Health District,,,415 2nd Avenue NE,,,701-845-8518,No,2017-08-11 18:45:23+00:00,No,,46.927,-98.002
ND,Beulah,58523,Custer Health,Heidi,Moore,1101 3rd Ave NW,hmoore@custerhealth.com,,701-873-4433,No,2015-09-16 19:31:51+00:00,No,Mercer/Oliver,47.273,-101.782
ND,Carrington,58421,Foster County Public Health,Amber,Kruse,881 Main St,Lweninger@nd.gov,,701-652-3087,No,2020-11-18 19:15:04+00:00,No,,47.45,-99.124
ND,Fessenden,58438,Wells County District Health Unit,Verla,Albrecht,600 Railway St N,,,701-547-3756,No,2020-11-18 19:14:25+00:00,No,,47.649,-99.626
ND,Fessenden,58438,Central Prairie Social Services,,,600 Railway St N,,,701-547-3694,No,2019-08-26 21:46:20+00:00,No,,47.649,-99.626
ND,Watford City,58854,Watford City Police Dept.,Stephanie,Packer,1201 12th St SE,,,701-842-2280,No,2020-11-18 20:09:02+00:00,No,,47.788,-103.263
ND,Watford City,58854,Lutheran Social Services of North Dakota,Bobbi,Hanson,1008 4th Ave SE,bhanson@lssnd.org,,701-651-7108,No,2020-11-18 20:16:30+00:00,No,,47.8,-103.266
ND,Grand Forks,58201,Rydell Auto Center,,,2700 S Washington Street,,,701-780-1489,No,2017-08-11 18:48:32+00:00,No,Grand Forks,47.894,-97.046
ND,Grand Forks Air Force Base,58204,Grand Forks Air Force Base,Peggy,Littlefield,543 Holzapple Street,margaret.littlefield@grandforks.af.mil,,701-747-6806,No,2017-08-11 18:49:15+00:00,No,,47.949,-97.376
ND,Fort Totten,58370,Spirit Lake Early Childhood Tracking,,,416 2nd Ave N,,,701-766-1248,No,2020-09-09 19:19:50+00:00,No,,47.983,-98.993
ND,Minnewaukan,58351,Lake Region District Health Unit Benson County,Shelley,Aabrekke,330 C Avenue,Saabrekke@nd.gov,,701-473-5444,No,2017-08-11 18:40:17+00:00,No,,48.069,-99.248
ND,Devils Lake,58301,North Dakota Highway Patrol – Devils Lake,Michael,Brown,318 Walnut St W,,,701.230.5529,No,2020-11-20 15:04:07+00:00,No,,48.107,-98.868
ND,Devils Lake,58301,Lake Region District Health Unit - Ramsey County,Annette,Groves,524 4th Avenue NE,agroves@nd.gov,,701-662-7040,No,2017-08-11 18:39:00+00:00,No,,48.114,-98.86
ND,Minot,58701,Trinity Health,Robin,Forbes,9300 107th Ave SE,,,701-240-7979,No,2020-11-18 20:13:18+00:00,No,,48.127,-101.151
ND,Williston,58801,Parent and Family Resource Center – Region 1,Shanda,Harstad,302 E Broadway,,,701-577-4595,No,2020-11-18 20:02:41+00:00,No,,48.147,-103.617
ND,Williston,58801,Public Health Nurse Upper Missouri District Health Unit,Gabi,Wigness,110 W Broadway,gwigness@umdhu.org,,701-774-6400,No,2022-09-13 19:15:43+00:00,No,,48.147,-103.624
ND,Minot,58701,First District Health Unit,Bobbi,Dickinson,801 11th Avenue SW,bdickinson@nd.gov,,701-852-1376,No,2017-08-11 18:32:40+00:00,No,,48.225,-101.304
ND,Minot,58701,Trinity Health Safe Kids Minot,Amber,Emerson,20 Burdick Expressway,Amber.emerson@trinityhealth.org,,701-857-7300,No,2020-12-29 23:07:08+00:00,No,,48.232,-101.292
ND,Grafton,58237,"Hansons Auto & Implement Inc., Safe Kids Grand Forks",Walsh County Health District,,14830 Highway 17,,,701.352.5139,No,2022-09-12 19:27:03+00:00,No,,48.411,-97.442
ND,Cavalier,58220,Pembina County Public Health,Kallie,Christenson,301 Dakota St W,,,701-265-4248,No,2020-09-09 19:24:02+00:00,No,,48.791,-97.626
ND,Cavalier,58220,Pembina County Sheriff's Office,Marcus,Ramsay,301 Dakota St W,,,701-265-4122,No,2019-08-28 15:11:29+00:00,No,,48.791,-97.625
ND,Belcourt,58316,Turtle Mountain Car Seat Program,Maxine,Delorme,1023 Chief Little Shell Street NE,delorme_23@yahoo.com,,701-477-5696,No,2017-08-11 18:39:32+00:00,No,,48.837,-99.75
OH,Blacklick,43004,Jefferson Township Fire Department,Rebecca,Swingle,6767 Havens Corner Rd,,,614-861-3757,No,2019-10-31 13:02:18+00:00,No,,,
OH,Beavercreek,45432,Beavercreek Township Fire,Steve,Dubois,851 Orchard Ln,,,937-462-1213,No,2019-04-17 14:38:34+00:00,No,Belmont,,
OH,Ironton,45638,Lawrence County Health Department,Gina,Boggs,2122 S 8th St,,,740-532-3962,No,2019-05-10 16:14:39+00:00,No,Lake,38.521,-82.666
OH,Portsmouth,45662,Portsmouth City Health Department,Mandy,Whisman,605 Washington St,,,740-354-8945,No,2019-05-13 15:11:26+00:00,No,Scioto,38.735,-82.999
OH,Gallipolis,45631,Gallia County Board of DD,Melinda,Kingery,77 Mill Creek Rd,,,740-446-6902,No,2019-04-26 18:32:26+00:00,No,Gallia,38.823,-82.185
OH,Middleport,45760,Gallia-Meigs Community Action,Amiee,Price,1369 Powell St,,,740-992-5266,No,2019-05-07 20:15:07+00:00,No,Geauga,38.995,-82.064
OH,Jackson,45640,Jackson County EMS,Mike,Harkless,260 Pattonsville Rd,,,740-288-7120,No,2019-05-10 14:59:41+00:00,No,Montgomery,39.052,-82.615
OH,Cincinnati,45245,Union Township Fire Department,Matthew,McHale,855 Ohio Pike,,,513-528-4446 #2,No,2019-05-17 17:41:33+00:00,No,Hamilton,39.063,-84.276
